date;respiration;activite_electrodermale;temperature;frequence_cardiaque
17/02/2014 16:50:23.717;-6,65;-42,292;32,821;79
17/02/2014 16:50:23.748;-6,666;-42,305;32,821;79
17/02/2014 16:50:23.779;-6,721;-42,305;32,821;79
17/02/2014 16:50:23.810;-6,697;-42,305;32,821;79
17/02/2014 16:50:23.842;-6,986;-42,305;32,833;79
17/02/2014 16:50:23.873;-6,994;-42,305;32,821;79
17/02/2014 16:50:23.904;-7,009;-42,317;32,833;79
17/02/2014 16:50:23.935;-7,001;-42,317;32,833;79
17/02/2014 16:50:23.967;-7,009;-42,317;32,821;79
17/02/2014 16:50:23.998;-7,033;-42,33;32,821;79
17/02/2014 16:50:24.029;-7,048;-42,33;32,821;79
17/02/2014 16:50:24.060;-7,017;-42,33;32,821;79
17/02/2014 16:50:24.092;-7,072;-42,342;32,821;79
17/02/2014 16:50:24.123;-7,033;-42,342;32,821;79
17/02/2014 16:50:24.154;-7,087;-42,342;32,821;79
17/02/2014 16:50:24.185;-7,196;-42,355;32,821;79
17/02/2014 16:50:24.217;-7,329;-42,355;32,821;79
17/02/2014 16:50:24.248;-7,391;-42,355;32,821;79
17/02/2014 16:50:24.279;-7,68;-42,355;32,833;79
17/02/2014 16:50:24.310;-7,68;-42,355;32,833;79
17/02/2014 16:50:24.342;-7,711;-42,355;32,833;79
17/02/2014 16:50:24.373;-7,727;-42,367;32,821;79
17/02/2014 16:50:24.404;-7,719;-42,367;32,833;79
17/02/2014 16:50:24.435;-7,696;-42,367;32,833;79
17/02/2014 16:50:24.467;-7,688;-42,38;32,821;79
17/02/2014 16:50:24.498;-7,688;-42,38;32,833;79
17/02/2014 16:50:24.529;-7,68;-42,392;32,833;79
17/02/2014 16:50:24.560;-7,657;-42,392;32,833;79
17/02/2014 16:50:24.592;-7,649;-42,392;32,833;79
17/02/2014 16:50:24.623;-7,649;-42,405;32,833;79
17/02/2014 16:50:24.654;-7,672;-42,405;32,833;79
17/02/2014 16:50:24.685;-7,649;-42,405;32,833;79
17/02/2014 16:50:24.717;-7,898;-42,405;32,833;79
17/02/2014 16:50:24.748;-7,859;-42,405;32,833;79
17/02/2014 16:50:24.779;-7,836;-42,405;32,833;79
17/02/2014 16:50:24.810;-7,766;-42,417;32,833;79
17/02/2014 16:50:24.842;-7,711;-42,417;32,833;79
17/02/2014 16:50:24.873;-7,657;-42,417;32,833;79
17/02/2014 16:50:24.904;-7,625;-42,43;32,833;79
17/02/2014 16:50:24.935;-7,664;-42,43;32,833;79
17/02/2014 16:50:24.967;-7,68;-42,442;32,833;79
17/02/2014 16:50:24.998;-7,649;-42,442;32,833;79
17/02/2014 16:50:25.029;-7,579;-42,442;32,833;79
17/02/2014 16:50:25.060;-7,516;-42,442;32,833;79
17/02/2014 16:50:25.092;-7,454;-42,455;32,833;79
17/02/2014 16:50:25.123;-7,384;-42,455;32,833;79
17/02/2014 16:50:25.154;-7,555;-42,455;32,833;79
17/02/2014 16:50:25.185;-7,407;-42,455;32,833;79
17/02/2014 16:50:25.217;-7,267;-42,455;32,833;79
17/02/2014 16:50:25.248;-7,095;-42,467;32,833;79
17/02/2014 16:50:25.279;-6,892;-42,467;32,833;79
17/02/2014 16:50:25.310;-6,744;-42,467;32,833;79
17/02/2014 16:50:25.342;-6,549;-42,467;32,833;79
17/02/2014 16:50:25.373;-6,393;-42,48;32,833;79
17/02/2014 16:50:25.404;-6,237;-42,492;32,833;79
17/02/2014 16:50:25.435;-6,073;-42,492;32,833;79
17/02/2014 16:50:25.467;-5,941;-42,492;32,833;79
17/02/2014 16:50:25.498;-5,785;-42,492;32,833;79
17/02/2014 16:50:25.529;-5,636;-42,505;32,846;79
17/02/2014 16:50:25.560;-5,504;-42,505;32,846;79
17/02/2014 16:50:25.592;-5,644;-42,505;32,958;79
17/02/2014 16:50:25.623;-5,488;-42,505;32,846;79
17/02/2014 16:50:25.654;-5,395;-42,505;32,846;79
17/02/2014 16:50:25.685;-5,324;-42,517;32,846;79
17/02/2014 16:50:25.717;-5,27;-42,517;32,846;79
17/02/2014 16:50:25.748;-5,176;-42,517;32,846;79
17/02/2014 16:50:25.779;-5,059;-42,517;32,846;79
17/02/2014 16:50:25.810;-4,95;-42,53;32,846;79
17/02/2014 16:50:25.842;-4,888;-42,53;32,846;79
17/02/2014 16:50:25.873;-4,778;-42,542;32,846;79
17/02/2014 16:50:25.904;-4,669;-42,542;32,846;79
17/02/2014 16:50:25.935;-4,63;-42,542;32,846;79
17/02/2014 16:50:25.967;-4,505;-42,555;32,846;79
17/02/2014 16:50:25.998;-4,451;-42,555;32,846;79
17/02/2014 16:50:26.029;-4,63;-42,555;32,858;79
17/02/2014 16:50:26.060;-4,591;-42,555;32,846;79
17/02/2014 16:50:26.092;-4,529;-42,555;32,846;79
17/02/2014 16:50:26.123;-4,529;-42,555;32,846;79
17/02/2014 16:50:26.154;-4,568;-42,568;32,846;79
17/02/2014 16:50:26.185;-4,615;-42,568;32,846;79
17/02/2014 16:50:26.217;-4,693;-42,568;32,846;79
17/02/2014 16:50:26.248;-4,755;-42,58;32,846;79
17/02/2014 16:50:26.279;-4,817;-42,58;32,846;79
17/02/2014 16:50:26.310;-4,888;-42,593;32,846;79
17/02/2014 16:50:26.342;-4,973;-42,593;32,846;79
17/02/2014 16:50:26.373;-5,129;-42,593;32,846;79
17/02/2014 16:50:26.404;-5,246;-42,593;32,846;79
17/02/2014 16:50:26.435;-5,488;-42,605;32,846;79
17/02/2014 16:50:26.467;-5,824;-42,593;32,846;79
17/02/2014 16:50:26.498;-5,933;-42,605;32,846;79
17/02/2014 16:50:26.529;-6,026;-42,605;32,846;79
17/02/2014 16:50:26.560;-6,089;-42,605;32,846;79
17/02/2014 16:50:26.592;-6,159;-42,618;32,846;79
17/02/2014 16:50:26.623;-6,229;-42,618;32,846;79
17/02/2014 16:50:26.654;-6,245;-42,618;32,846;79
17/02/2014 16:50:26.685;-6,292;-42,618;32,846;79
17/02/2014 16:50:26.717;-6,315;-42,63;32,846;79
17/02/2014 16:50:26.748;-6,346;-42,63;32,846;79
17/02/2014 16:50:26.779;-6,377;-42,643;32,846;79
17/02/2014 16:50:26.810;-6,416;-42,643;32,846;79
17/02/2014 16:50:26.842;-6,494;-42,643;32,846;79
17/02/2014 16:50:26.873;-6,502;-42,655;32,858;79
17/02/2014 16:50:26.904;-6,557;-42,655;32,846;79
17/02/2014 16:50:26.935;-6,588;-42,655;32,858;79
17/02/2014 16:50:26.967;-6,65;-42,655;32,846;79
17/02/2014 16:50:26.998;-6,682;-42,668;32,846;79
17/02/2014 16:50:27.029;-6,705;-42,668;32,858;79
17/02/2014 16:50:27.060;-6,728;-42,668;32,858;79
17/02/2014 16:50:27.092;-6,752;-42,668;32,846;79
17/02/2014 16:50:27.123;-6,822;-42,68;32,846;79
17/02/2014 16:50:27.154;-6,908;-42,68;32,846;79
17/02/2014 16:50:27.185;-7,056;-42,68;32,846;79
17/02/2014 16:50:27.217;-7,173;-42,68;32,858;79
17/02/2014 16:50:27.248;-7,22;-42,693;32,846;79
17/02/2014 16:50:27.279;-7,282;-42,693;32,846;79
17/02/2014 16:50:27.310;-7,376;-42,693;32,858;79
17/02/2014 16:50:27.342;-7,602;-42,693;32,858;79
17/02/2014 16:50:27.373;-7,618;-42,693;32,858;79
17/02/2014 16:50:27.404;-7,594;-42,705;32,858;79
17/02/2014 16:50:27.435;-7,602;-42,705;32,858;79
17/02/2014 16:50:27.467;-7,563;-42,705;32,846;79
17/02/2014 16:50:27.498;-7,571;-42,718;32,846;79
17/02/2014 16:50:27.529;-7,54;-42,718;32,846;79
17/02/2014 16:50:27.560;-7,532;-42,718;32,846;79
17/02/2014 16:50:27.592;-7,516;-42,73;32,858;79
17/02/2014 16:50:27.623;-7,516;-42,73;32,858;79
17/02/2014 16:50:27.654;-7,532;-42,73;32,858;79
17/02/2014 16:50:27.685;-7,524;-42,73;32,858;79
